datetime,temp,precip,windspeed
2013-01-01,43.8,0.17,13.5
2013-01-02,44.3,0.02,11.3
2013-01-03,51.5,0,14.1
2013-01-04,50,0.012,12.4
2013-01-05,48.9,0,10.7
2013-01-06,46.1,0,8.3
2013-01-07,47,0.012,10.8
2013-01-08,50.4,0,11.3
2013-01-09,45.7,0.02,7.3
2013-01-10,36.8,0.012,6.9
2013-01-11,37.4,0.012,5.3
2013-01-12,39,0.02,14.8
2013-01-13,37,0,10.5
2013-01-14,34.8,0.021,11.9
2013-01-15,35.3,0,14.7
2013-01-16,30.9,0,5.5
2013-01-17,32.6,0,7.6
2013-01-18,31.3,0.012,14.2
2013-01-19,33.1,0.039,13.2
2013-01-20,31.6,0.039,11.8
2013-01-21,31.9,0.118,4.9
2013-01-22,33.5,0.04,15.6
2013-01-23,36.4,0.051,11.2
2013-01-24,35.6,0,11.7
2013-01-25,34.6,0,14.1
2013-01-26,41.6,0.001,16.7
2013-01-27,46.9,0.061,24.1
2013-01-28,44.4,0.02,24.8
2013-01-29,53.7,0.02,22.7
2013-01-30,50.7,0.041,25.6
2013-01-31,48.2,0,23.4
2013-02-01,43.6,0.24,14.1
2013-02-02,40.2,0,15.3
2013-02-03,41.2,0,16.4
2013-02-04,48.7,0,19.4
2013-02-05,40.6,0,22.5
2013-02-06,41.1,0.039,17.8
2013-02-07,38.3,0.012,12.5
2013-02-08,38.6,0.117,11.6
2013-02-09,37.8,0.04,11.2
2013-02-10,38.4,0.281,14.6
2013-02-11,34.9,0.467,9.3
2013-02-12,35.6,0.02,8
2013-02-13,35.7,0,12.1
2013-02-14,46.5,0.06,15.7
2013-02-15,43.9,0,9
2013-02-16,44.9,0,5.7
2013-02-17,41.3,0,11.3
2013-02-18,40.2,0,10.8
2013-02-19,40.6,0,3.6
2013-02-20,38.4,0.04,15.3
2013-02-21,35.5,0,13.9
2013-02-22,34.4,0,13.9
2013-02-23,34.5,0,11
2013-02-24,35.4,0,12.4
2013-02-25,38.5,0,15
2013-02-26,39.7,0.012,14.1
2013-02-27,39.3,0.012,12.2
2013-02-28,40.3,0,12.3
2013-03-01,41.1,0.02,12.8
2013-03-02,38.5,0,9.2
2013-03-03,39.3,0,13
2013-03-04,41.1,0,11.8
2013-03-05,47.8,0,7.5
2013-03-06,50.7,0,7.7
2013-03-07,48,0.1,8.1
2013-03-08,48.8,0.35,6.6
2013-03-09,43.7,0.22,7.5
2013-03-10,37.2,0,16.4
2013-03-11,32.2,0,21.7
2013-03-12,34.6,0,21.9
2013-03-13,38.2,0.031,11.7
2013-03-14,38.3,0,8.1
2013-03-15,43.3,0.039,18.3
2013-03-16,44.6,0.159,21.3
2013-03-17,41.8,0.195,12.7
2013-03-18,39.1,0.349,5.1
2013-03-19,41.1,0.039,8
2013-03-20,39.8,0,8.1
2013-03-21,39.7,0,16.6
2013-03-22,39.2,0.021,19.3
2013-03-23,35.3,0.307,15.5
2013-03-24,33.6,0.02,14.3
2013-03-25,34.8,0,16.3
2013-03-26,34.9,0,13.8
2013-03-27,35.7,0,13.2
2013-03-28,36.3,0,12.6
2013-03-29,36.9,0,12.7
2013-03-30,37.8,0,12.4
2013-03-31,36.4,0,10.7
2013-04-01,37.9,0,18.3
2013-04-02,39.5,0,18.3
2013-04-03,37.5,0,19.5
2013-04-04,36.6,0.02,16.1
2013-04-05,40.3,0,17.6
2013-04-06,41.7,0.012,12.1
2013-04-07,41.4,0,9.5
2013-04-08,43.8,0,14.2
2013-04-09,43.7,0.052,12.8
2013-04-10,44.9,0,10.8
2013-04-11,46.5,0.409,12.5
2013-04-12,48.6,0.101,13.7
2013-04-13,48.8,0.041,15.1
2013-04-14,59.5,0.04,21
2013-04-15,55.7,0.117,16.2
2013-04-16,55.2,0,19.2
2013-04-17,56.6,0,21
2013-04-18,51.9,0.118,23
2013-04-19,49.4,0,13
2013-04-20,47,0.012,9.9
2013-04-21,47.5,0,14.2
2013-04-22,51.1,0,15.2
2013-04-23,58.8,0,11.9
2013-04-24,59.1,0,12.8
2013-04-25,61.3,0.02,17.2
2013-04-26,51,0.169,14.2
2013-04-27,45.6,0,15.7
2013-04-28,46.2,0.059,15.1
2013-04-29,51.4,0,14.9
2013-04-30,50.3,0,12.6
2013-05-01,50.5,0,9.5
2013-05-02,53.1,0,11.4
2013-05-03,55,0,13.4
2013-05-04,54.7,0.016,20.3
2013-05-05,56.4,0,11.7
2013-05-06,61.3,0,8.4
2013-05-07,59.8,0,8.4
2013-05-08,57.3,0.048,12.9
2013-05-09,52,0.031,24.7
2013-05-10,55.3,0.016,15.7
2013-05-11,50.4,0.025,14.6
2013-05-12,50.5,0.149,12.3
2013-05-13,53.6,0.008,14.6
2013-05-14,48.9,0.15,20.4
2013-05-15,49,0.158,22.2
2013-05-16,50.2,0.016,10.2
2013-05-17,50.7,0,10.5
2013-05-18,54.1,0.008,10.5
2013-05-19,56.9,0,10.6
2013-05-20,58.4,0.008,11.6
2013-05-21,56.6,0.008,11.9
2013-05-22,53.1,0,12.2
2013-05-23,47.7,0.008,14.3
2013-05-24,44.9,0.362,16.4
2013-05-25,50.9,0.024,11.2
2013-05-26,55.9,0,10.7
2013-05-27,55.4,0,18.9
2013-05-28,52.5,0.567,9.2
2013-05-29,52.2,0.008,9.5
2013-05-30,55.3,0.236,10.8
2013-05-31,61.3,0,10.9
2013-06-01,58.5,0,11.5
2013-06-02,58.9,0,10.4
2013-06-03,57.1,0,11.4
2013-06-04,58.8,0,14.1
2013-06-05,57.4,0,10.6
2013-06-06,59.3,0,12.5
2013-06-07,59.7,0.008,13.1
2013-06-08,56,0,14.5
2013-06-09,54.4,0,12.6
2013-06-10,54.5,0,7.2
2013-06-11,57.5,0,12.3
2013-06-12,60.7,0.016,18.1
2013-06-13,58.8,0.039,23.8
2013-06-14,58,0,15.1
2013-06-15,57.5,0.408,21.6
2013-06-16,58.1,0.008,12.1
2013-06-17,62.1,0.008,13.3
2013-06-18,63.3,0,10.1
2013-06-19,68.7,0.023,9.3
2013-06-20,65.3,0.008,10
2013-06-21,63,0.008,13.1
2013-06-22,58.7,0.118,19.7
2013-06-23,58.9,0.008,20.1
2013-06-24,56.5,0.047,12.6
2013-06-25,60.4,0,6.8
2013-06-26,61.7,0,10.2
2013-06-27,60.2,0.008,9.9
2013-06-28,61.3,0.063,13.9
2013-06-29,63.5,0,11.4
2013-06-30,68.5,0,15.4
2013-07-01,62.4,0,13.2
2013-07-02,59.5,0,13.2
2013-07-03,63,0,14.2
2013-07-04,64.8,0,13.7
2013-07-05,67.1,0,8.1
2013-07-06,69.4,0,6.7
2013-07-07,71.3,0,9.8
2013-07-08,69.3,0,12.3
2013-07-09,66.1,0,10.3
2013-07-10,65.7,0,13.8
2013-07-11,60.9,0,10.1
2013-07-12,64.1,0.274,6.7
2013-07-13,73.3,0,8.2
2013-07-14,74.1,0,9.9
2013-07-15,76.2,0,7.3
2013-07-16,75.5,0,7.7
2013-07-17,76.2,0,8.6
2013-07-18,72.9,0,11.6
2013-07-19,71.7,0,14.1
2013-07-20,67.7,0,12.5
2013-07-21,69.2,0,11.1
2013-07-22,76.6,0,11.1
2013-07-23,73.2,0.141,10.3
2013-07-24,69.8,0,12.6
2013-07-25,69.5,0.283,13.3
2013-07-26,69.9,0,8
2013-07-27,69.5,0,9.9
2013-07-28,67.1,0.276,15.7
2013-07-29,66.8,0.118,20
2013-07-30,64,0.197,12.6
2013-07-31,67.5,0.024,15.7
2013-08-01,77.4,0,14.1
2013-08-02,69.9,0,13.7
2013-08-03,66.4,0.001,16.5
2013-08-04,66.2,0,16.2
2013-08-05,66.2,0.003,16.6
2013-08-06,63.6,0,7.5
2013-08-07,65.4,0,11.7
2013-08-08,65.4,0,11.6
2013-08-09,67.1,0,13.1
2013-08-10,64.7,0,11.5
2013-08-11,66.1,0,14.7
2013-08-12,63.3,0,13.4
2013-08-13,60.1,0,12.5
2013-08-14,62.4,0,12.8
2013-08-15,67.8,0,15.8
2013-08-16,66,0,10.5
2013-08-17,63.1,0,19.2
2013-08-18,66.4,0,13.9
2013-08-19,64.7,0,9.7
2013-08-20,65.3,0,9.3
2013-08-21,67.5,0,9.1
2013-08-22,65.1,0,8.9
2013-08-23,69.7,0,11.7
2013-08-24,64.4,0.003,12.2
2013-08-25,64,0.003,12.9
2013-08-26,67.7,0,11.3
2013-08-27,64.1,0,7.7
2013-08-28,64.8,0,6.3
2013-08-29,66.2,0,11.2
2013-08-30,67.3,0,14.6
2013-08-31,63.2,0,11.9
2013-09-01,60.8,0,11.7
2013-09-02,65.5,0,10.9
2013-09-03,67.4,0,4.7
2013-09-04,68.4,0,9.9
2013-09-05,71.3,0,8
2013-09-06,61.1,0.032,11.6
2013-09-07,58.1,0,15.6
2013-09-08,55,0,13
2013-09-09,52.9,0.002,7.3
2013-09-10,55.7,0,12.8
2013-09-11,57.8,0,11.5
2013-09-12,58.9,0,7.6
2013-09-13,61.6,0.001,10
2013-09-14,53.6,0.007,13.6
2013-09-15,53.2,0,18.5
2013-09-16,52.9,0,19.8
2013-09-17,52.3,0.001,12.2
2013-09-18,55.7,0.001,12.8
2013-09-19,53.8,0,17.6
2013-09-20,56.6,0,8.7
2013-09-21,58.7,0,11
2013-09-22,62.6,0,6.9
2013-09-23,61,0,4.8
2013-09-24,60.9,0,5.6
2013-09-25,62.9,0,4.8
2013-09-26,60.9,0,9.6
2013-09-27,57.4,0,11.6
2013-09-28,59.9,0,12.8
2013-09-29,59.8,0,14.2
2013-09-30,60.4,0,11.8
2013-10-01,58.9,0,12.9
2013-10-02,60.8,0,10.4
2013-10-03,61.4,0,13.1
2013-10-04,64.4,0,17.3
2013-10-05,60.5,0,5.9
2013-10-06,57.6,0,7.2
2013-10-07,58.4,0,8.3
2013-10-08,62.1,0,11.2
2013-10-09,57.4,0,14.6
2013-10-10,49.4,0,15.5
2013-10-11,52.6,0.003,19.4
2013-10-12,53,0.001,17.8
2013-10-13,50.7,0.003,14.3
2013-10-14,49.8,0.001,11.8
2013-10-15,51.2,0,8.8
2013-10-16,51.3,0.001,15.4
2013-10-17,57.3,0,17.1
2013-10-18,56.7,0,13.4
2013-10-19,59.4,0,12.5
2013-10-20,57.6,0.011,15.5
2013-10-21,60.6,0,17
2013-10-22,62.4,0.001,14.4
2013-10-23,58.2,0.001,21
2013-10-24,53.6,0,11
2013-10-25,60.7,0,16.1
2013-10-26,60,0,20.3
2013-10-27,57.1,0.001,25.2
2013-10-28,54.8,0.007,37.7
2013-10-29,48.9,0,15.4
2013-10-30,49.6,0,14
2013-10-31,54.8,0.001,14.7
2013-11-01,54.9,0,12.2
2013-11-02,53.7,0,23.2
2013-11-03,48.8,0,20.7
2013-11-04,45.7,0.004,15.3
2013-11-05,48.1,0.003,18.7
2013-11-06,53.8,0,20.6
2013-11-07,51.2,0,16.2
2013-11-08,45.8,0.048,12.9
2013-11-09,42.3,0.001,10.2
2013-11-10,43.2,0,12.6
2013-11-11,48.8,0,13.4
2013-11-12,51.9,0,10.8
2013-11-13,43.5,0,9.8
2013-11-14,47.1,0,18
2013-11-15,44.4,0,10.8
2013-11-16,42.8,0,7.2
2013-11-17,48.9,0,4.6
2013-11-18,47.9,0,9.2
2013-11-19,40.1,0,12.5
2013-11-20,38,0.001,16.8
2013-11-21,42.4,0.001,18.8
2013-11-22,42.6,0,15.6
2013-11-23,42.7,0,11.1
2013-11-24,44.8,0,12.1
2013-11-25,43.1,0,9.8
2013-11-26,43,0,6.8
2013-11-27,47.4,0,5.2
2013-11-28,49,0,5.2
2013-11-29,47.8,0,15.6
2013-11-30,44.8,0,12.6
2013-12-01,44,0,5.6
2013-12-02,47.4,0,5.9
2013-12-03,43.8,0,10
2013-12-04,43.4,0,9
2013-12-05,42.1,0.039,28.5
2013-12-06,42.8,0,12.4
2013-12-07,45.8,0,10.6
2013-12-08,46.8,0,14.5
2013-12-09,45.9,0,9.4
2013-12-10,42.9,0.008,7.4
2013-12-11,39.4,0.008,4.7
2013-12-12,42,0.008,9.3
2013-12-13,50.8,0.008,12.5
2013-12-14,47.3,0.078,21.6
2013-12-15,52.3,0.048,20.4
2013-12-16,53,0.269,20.5
2013-12-17,43.2,0.472,8.3
2013-12-18,47.7,0.079,24.4
2013-12-19,44.7,0.237,15.9
2013-12-20,44.1,0.158,23.5
2013-12-21,51.6,0.284,25.7
2013-12-22,47.1,0.04,19.4
2013-12-23,48.6,0.355,30.3
2013-12-24,47.6,0.719,33.6
2013-12-25,41.4,0.158,10.3
2013-12-26,39.6,0.157,22.4
2013-12-27,48.7,0.009,26.4
2013-12-28,42.4,0,13.7
2013-12-29,39.3,0.008,13.5
2013-12-30,48.2,0.119,25.5
2013-12-31,47.1,0.127,21.1
2014-01-01,48.5,0.467,23.9
2014-01-02,48.5,0.212,18.5
2014-01-03,48.2,0.238,20.8
2014-01-04,46.4,0.207,18.2
2014-01-05,43,0.008,18.9
2014-01-06,52.9,0.434,22.4
2014-01-07,51.3,0.142,22.1
2014-01-08,49.3,0.079,13.3
2014-01-09,48.2,0.157,20.2
2014-01-10,44.3,0.008,10.9
2014-01-11,44.3,0.024,11.5
2014-01-12,40.6,0.008,12.3
2014-01-13,45.5,0.197,16.4
2014-01-14,41.2,0.024,10.1
2014-01-15,49.5,0.095,14.2
2014-01-16,48.6,0.055,16.1
2014-01-17,45.7,0.624,15.3
2014-01-18,48,0.024,13.7
2014-01-19,45.1,0.047,10.2
2014-01-20,40.9,0.008,3.9
2014-01-21,41.2,0,12.1
2014-01-22,46.2,0.009,10.7
2014-01-23,42.6,0.126,15.5
2014-01-24,42.7,0,8.9
2014-01-25,47.4,0.276,23
2014-01-26,42.9,0.158,20.5
2014-01-27,41,0.032,18.3
2014-01-28,44,0.04,15.1
2014-01-29,40.8,0.435,11.5
2014-01-30,40.5,0.196,7.9
2014-01-31,41.9,0.026,18.8
2014-02-01,45.7,0.106,20.5
2014-02-02,45.8,0.25,17.5
2014-02-03,43.8,0,15.9
2014-02-04,44.9,0,20.9
2014-02-05,46.8,0.004,24
2014-02-06,46.5,0.198,19.6
2014-02-07,46.5,0.293,20.5
2014-02-08,46.5,0.237,24.9
2014-02-09,44.7,0.032,23.7
2014-02-10,42.7,0.117,12.4
2014-02-11,42.2,0.087,23.3
2014-02-12,43.5,0.237,28.7
2014-02-13,42.6,0,20.2
2014-02-14,45.1,0.355,34.1
2014-02-15,47.5,0.088,31.6
2014-02-16,43.3,0.008,11.1
2014-02-17,46.8,0.008,14.6
2014-02-18,47.5,0.158,11.1
2014-02-19,46.2,0,12
2014-02-20,50.4,0.04,17.4
2014-02-21,44.6,0,19.8
2014-02-22,46.6,0,14.7
2014-02-23,51,0,22.1
2014-02-24,51.7,0.008,18.4
2014-02-25,48.5,0.117,20
2014-02-26,46.1,0,14.6
2014-02-27,46.1,0.094,18.6
2014-02-28,42.1,0.22,11
2014-03-01,42.7,0.079,6.8
2014-03-02,44.9,0.016,18.8
2014-03-03,43.4,0.393,10.8
2014-03-04,42.8,0.008,8.5
2014-03-05,45.1,0.008,10
2014-03-06,48.8,0,17
2014-03-07,51.6,0,15.1
2014-03-08,53,0,14.3
2014-03-09,55.8,0,11.8
2014-03-10,48.8,0,13.1
2014-03-11,47.8,0,11.5
2014-03-12,49,0,8.2
2014-03-13,51.3,0.008,5.9
2014-03-14,51.3,0,11.9
2014-03-15,54,0,13.9
2014-03-16,55.6,0,12.5
2014-03-17,50.7,0,10.6
2014-03-18,51,0,19.3
2014-03-19,51.4,0,13.5
2014-03-20,51,0,21.9
2014-03-21,48.9,0.126,19
2014-03-22,45.4,0.196,18.5
2014-03-23,44.1,0,17.3
2014-03-24,43.5,0.008,15
2014-03-25,45.5,0.056,10
2014-03-26,41.4,0.126,12.9
2014-03-27,44.1,0,10.2
2014-03-28,47.8,0.008,12
2014-03-29,55.4,0,17.4
2014-03-30,57.6,0,9.6
2014-03-31,57.6,0.008,9
2014-04-01,56.8,0.016,5.7
2014-04-02,57.1,0,11.6
2014-04-03,57.3,0,10.8
2014-04-04,55.4,0,12.2
2014-04-05,53,0,15.5
2014-04-06,57,0.079,16.9
2014-04-07,56.1,0.024,16
2014-04-08,50.1,0.079,20.5
2014-04-09,52.3,0.008,11.5
2014-04-10,53.6,0,8.6
2014-04-11,55.7,0,9.5
2014-04-12,51.9,0,15.6
2014-04-13,54.1,0,13.1
2014-04-14,52.8,0,11.6
2014-04-15,49.4,0,10.3
2014-04-16,51.3,0,9.2
2014-04-17,54.1,0,12.5
2014-04-18,50,0,12
2014-04-19,49,0,13.1
2014-04-20,50.4,0.432,13.8
2014-04-21,55,0.024,9
2014-04-22,54.3,0.207,13.4
2014-04-23,54.7,0.008,13.1
2014-04-24,56,0.04,8.3
2014-04-25,51.8,0.009,11.6
2014-04-26,53.6,0.016,16.6
2014-04-27,53.5,0,13.2
2014-04-28,56.1,0,10.7
2014-04-29,55.7,0,10
2014-04-30,56,0,11.6
2014-05-01,52.9,0.314,8.6
2014-05-02,50.8,0.118,11.4
2014-05-03,48.8,0,7.8
2014-05-04,52.6,0,8.6
2014-05-05,56.1,0,13.9
2014-05-06,59.4,0.008,15
2014-05-07,56.3,0.016,18.2
2014-05-08,55.6,0.158,18.7
2014-05-09,57.5,0.016,23.5
2014-05-10,55.6,0.251,21.1
2014-05-11,52.8,0.008,22.1
2014-05-12,54,0.016,13.9
2014-05-13,51.5,0.511,7.6
2014-05-14,56.2,0.032,9.8
2014-05-15,58.6,0.008,7.7
2014-05-16,60.9,0,5.3
2014-05-17,63.4,0,7.2
2014-05-18,65.5,0,10.7
2014-05-19,67.4,0,14.1
2014-05-20,63.4,0,13.2
2014-05-21,59.4,0,9.7
2014-05-22,58.6,0.355,16.4
2014-05-23,58.1,0.009,16.5
2014-05-24,55.2,0.158,11.9
2014-05-25,57.5,0,15.6
2014-05-26,54.2,0.369,8.3
2014-05-27,54.7,0.229,11.5
2014-05-28,54.5,0.314,9.6
2014-05-29,59.4,0.079,9.7
2014-05-30,57.4,0,8.6
2014-05-31,58.2,0,5.8
2014-06-01,62.6,0,7.1
2014-06-02,62.7,0.031,9.9
2014-06-03,59.3,0.117,11.4
2014-06-04,54.5,0.064,17.5
2014-06-05,57.4,0.04,15.7
2014-06-06,61,0,13.3
2014-06-07,64.7,0.118,11.2
2014-06-08,66.4,0,11.1
2014-06-09,67.8,0,11.9
2014-06-10,64.3,0.165,17.4
2014-06-11,63.2,0,9.4
2014-06-12,67.7,0,7.9
2014-06-13,68.4,0,8.1
2014-06-14,65,0.032,11.8
2014-06-15,60.2,0,11.2
2014-06-16,59.2,0,13.2
2014-06-17,61.8,0,13.4
2014-06-18,63,0.008,10.4
2014-06-19,61.4,0,11.9
2014-06-20,62.5,0,8.4
2014-06-21,66,0,9.4
2014-06-22,66.7,0,8.3
2014-06-23,66.7,0,7.5
2014-06-24,66.1,0.039,11.1
2014-06-25,61.7,0,10.7
2014-06-26,61.3,0,9.6
2014-06-27,63.7,0.078,15.8
2014-06-28,59.6,0.354,7.5
2014-06-29,59.2,0.024,12.2
2014-06-30,59.6,0.04,8.9
2014-07-01,63.8,0.008,9.9
2014-07-02,64.8,0,10.5
2014-07-03,68.9,0,15.9
2014-07-04,68.6,0,17.6
2014-07-05,64.6,0.008,15.2
2014-07-06,62.3,0.024,12.3
2014-07-07,61.2,0.094,10.5
2014-07-08,60.4,0.001,10.3
2014-07-09,64.9,0.041,16.3
2014-07-10,62,0.008,12.3
2014-07-11,60.9,0.165,8.4
2014-07-12,67.8,0,11.1
2014-07-13,68,0.048,12.5
2014-07-14,65.6,0,14.6
2014-07-15,70,0,11.2
2014-07-16,69.4,0,10.8
2014-07-17,72.5,0,11.6
2014-07-18,75.9,0.079,13.2
2014-07-19,73.8,0.048,11.1
2014-07-20,69.8,0.016,9.9
2014-07-21,70.9,0.016,9.3
2014-07-22,70.7,0.008,10
2014-07-23,71.6,0,12.5
2014-07-24,73,0,12.8
2014-07-25,68.6,0.08,14.3
2014-07-26,73.6,0.024,8.5
2014-07-27,71.5,0.008,8.1
2014-07-28,67.8,0.014,11.4
2014-07-29,70.7,0,8.7
2014-07-30,69.2,0,10
2014-07-31,69,0,11.9
2014-08-01,67.7,0,13
2014-08-02,66.9,0,15.7
2014-08-03,65.3,0,14.6
2014-08-04,66.4,0,11.3
2014-08-05,66.8,0,13.5
2014-08-06,68.9,0.369,14.1
2014-08-07,70.2,0,8.1
2014-08-08,68.2,0,10.7
2014-08-09,64.7,0.318,14.8
2014-08-10,63.9,0.683,22.2
2014-08-11,61.2,0.01,19
2014-08-12,60.4,0.024,16.7
2014-08-13,62.5,0.079,13.9
2014-08-14,60.4,0.275,13
2014-08-15,61.6,0.024,8.6
2014-08-16,62.2,0,17.4
2014-08-17,61.7,0.031,19.2
2014-08-18,58.8,0.079,12.7
2014-08-19,57.1,0.047,12.9
2014-08-20,57,0,10.6
2014-08-21,56.6,0,15.1
2014-08-22,60.3,0.008,11.5
2014-08-23,57.7,0.039,11.5
2014-08-24,56.7,0.008,9.1
2014-08-25,59.4,1.186,9.3
2014-08-26,59.8,0.511,12.9
2014-08-27,60.6,0,12.6
2014-08-28,65.2,0.008,14.3
2014-08-29,63,0,17
2014-08-30,63.6,0.047,15.2
2014-08-31,62.6,0,10.7
2014-09-01,60.4,0.031,9
2014-09-02,63.4,0.078,8.6
2014-09-03,65.5,0,10.7
2014-09-04,64.2,0,8.9
2014-09-05,63.6,0,6.5
2014-09-06,65.3,0,4.8
2014-09-07,62.7,0,5.3
2014-09-08,62.2,0,6.1
2014-09-09,62.4,0,8.2
2014-09-10,60.1,0,9
2014-09-11,59.9,0,7.1
2014-09-12,63.5,0,9.6
2014-09-13,62.2,0,12.2
2014-09-14,62.2,0,13.3
2014-09-15,62.3,0,6.2
2014-09-16,64.7,0,9.5
2014-09-17,64.5,0,10.5
2014-09-18,67.1,0,10.4
2014-09-19,67.8,0.204,7.3
2014-09-20,63.6,0.164,8.3
2014-09-21,59.6,0.008,12.5
2014-09-22,56.9,0,6.3
2014-09-23,56.2,0,9.2
2014-09-24,58.5,0.039,13
2014-09-25,56.8,0,13.7
2014-09-26,63.3,0,11
2014-09-27,63.6,0,5.4
2014-09-28,65.3,0,6.9
2014-09-29,61.2,0.016,7.2
2014-09-30,63.8,0,9.3
2014-10-01,63.5,0.039,11.4
2014-10-02,63.3,0,7.4
2014-10-03,62.1,0,11.8
2014-10-04,56.6,0.198,13.1
2014-10-05,50.6,0,5.7
2014-10-06,52.9,0.079,15.7
2014-10-07,52.3,0.252,18.2
2014-10-08,55.1,0.314,17.9
2014-10-09,56.4,0.165,20.2
2014-10-10,56.3,0.04,13.5
2014-10-11,55.7,0.024,10
2014-10-12,52.2,0.118,13.1
2014-10-13,55.6,1.093,15.8
2014-10-14,56.4,0.275,8.8
2014-10-15,56.8,0.017,8.4
2014-10-16,58.8,0.236,11.3
2014-10-17,61.1,0.039,13.6
2014-10-18,64.8,0.016,15.3
2014-10-19,62.7,0.165,18.2
2014-10-20,58,0,14.1
2014-10-21,54.7,0.126,25.1
2014-10-22,50.6,0.008,13.7
2014-10-23,57.3,0,13.5
2014-10-24,59.7,0,11
2014-10-25,53.7,0.008,13.4
2014-10-26,56.7,0,13.1
2014-10-27,59.4,0,16.8
2014-10-28,59.1,0.008,12.8
2014-10-29,56.6,0.039,7.7
2014-10-30,60,0.031,8.7
2014-10-31,63.3,0,12.3
2014-11-01,59.9,0,13.9
2014-11-02,57.5,0.237,15.2
2014-11-03,48.7,0.315,10.8
2014-11-04,46.9,0.018,7.4
2014-11-05,47,0.236,9.8
2014-11-06,45.9,0.008,14.8
2014-11-07,52.6,0.058,22.2
2014-11-08,52,0.235,19
2014-11-09,49.4,0.165,7.5
2014-11-10,50.8,0.023,13.3
2014-11-11,53.5,0.008,15
2014-11-12,53,0.087,13
2014-11-13,53,0.024,15
2014-11-14,52.7,0.418,14.3
2014-11-15,50.1,0.031,5.3
2014-11-16,50.3,0.016,6.3
2014-11-17,48.2,0.3,9.9
2014-11-18,50.2,0.164,7.4
2014-11-19,49.2,0.008,8.4
2014-11-20,48.1,0,8.5
2014-11-21,46.6,0.031,10.7
2014-11-22,55.1,0.047,7.9
2014-11-23,49.1,1.203,9.2
2014-11-24,40.8,0.008,4.7
2014-11-25,44.5,0.032,8.6
2014-11-26,48.4,0.159,5.8
2014-11-27,50.5,0.088,7.1
2014-11-28,52.5,0,11.5
2014-11-29,51.5,0,7.9
2014-11-30,49.3,0,10.9
2014-12-01,46,0,11.8
2014-12-02,45.5,0.024,17.2
2014-12-03,44.5,0,14.6
2014-12-04,40.4,0.024,11.6
2014-12-05,40.7,0.039,7.5
2014-12-06,37.2,0.008,7.2
2014-12-07,45,0.031,15.8
2014-12-08,40.7,0,12.6
2014-12-09,41.4,0,18.7
2014-12-10,46.6,0.016,25.1
2014-12-11,45.5,0.078,19.3
2014-12-12,45.7,0.503,21.1
2014-12-13,37.8,0,6.7
2014-12-14,42.9,0.008,14.8
2014-12-15,45.1,0.024,12.2
2014-12-16,40.7,0,10.1
2014-12-17,52.3,0.12,17.5
2014-12-18,55.6,0,19.6
2014-12-19,50,0.048,19.2
2014-12-20,45.2,0,17.6
2014-12-21,47.7,0,19.4
2014-12-22,54.9,0,22.1
2014-12-23,53.4,0,19.7
2014-12-24,48.2,0.039,18.7
2014-12-25,42,0,13.4
2014-12-26,39.1,0.118,15.7
2014-12-27,39.2,0.205,23.5
2014-12-28,38,0,10.9
2014-12-29,34.7,0,7
2014-12-30,34.2,0.008,6.7
2014-12-31,38.2,0.008,12.4
2015-01-01,47.7,0.008,21.1
2015-01-02,48.1,0.039,19.9
2015-01-03,41.1,0.509,11
2015-01-04,35.8,0.008,5.3
2015-01-05,45.8,0,9.1
2015-01-06,45.6,0.078,15.6
2015-01-07,43.9,0.008,18.2
2015-01-08,48.6,0.527,15.9
2015-01-09,54,0.039,30.2
2015-01-10,50.7,0.031,30.8
2015-01-11,43.2,0,18.2
2015-01-12,50.7,0.134,22.3
2015-01-13,46.8,0.45,18.3
2015-01-14,42.5,0.008,24.7
2015-01-15,47.1,0.253,26.2
2015-01-16,41.4,0.031,15.4
2015-01-17,37.5,0.016,9.8
2015-01-18,38.5,0.031,7.7
2015-01-19,36.4,0.008,5.8
2015-01-20,35.1,0,13.5
2015-01-21,38.2,0,12.8
2015-01-22,37.5,0,7.2
2015-01-23,35.5,0,12.6
2015-01-24,42,0.04,16.2
2015-01-25,40.2,0,11.8
2015-01-26,47.4,0.008,12.5
2015-01-27,43.3,0,10.7
2015-01-28,44.4,0.032,26.6
2015-01-29,37.8,0.024,19
2015-01-30,38.8,0.024,12.5
2015-01-31,37.6,0.04,16.2
2015-02-01,38.8,0.149,18.8
2015-02-02,33.6,0,8.2
2015-02-03,36.1,0.086,11.5
2015-02-04,37.8,0,11.3
2015-02-05,37.7,0.024,11.8
2015-02-06,37.6,0,18.6
2015-02-07,38.9,0,12
2015-02-08,42.1,0,9.4
2015-02-09,42.8,0,7.9
2015-02-10,42.6,0,9
2015-02-11,41.4,0,7.3
2015-02-12,39.5,0,6.2
2015-02-13,44.2,0.079,16.9
2015-02-14,44.9,0.245,10
2015-02-15,44.1,0.016,7.1
2015-02-16,43,0.166,9.8
2015-02-17,42.4,0.079,9.9
2015-02-18,42.4,0,13.5
2015-02-19,44.3,0.079,16.5
2015-02-20,43.6,0.118,8.9
2015-02-21,39.9,0.079,11.5
2015-02-22,39.2,0.236,23
2015-02-23,43.6,0.032,20.6
2015-02-24,44.1,0.031,19.9
2015-02-25,47.8,0.11,7.9
2015-02-26,48.7,0.244,14.1
2015-02-27,41.4,0,11.2
2015-02-28,47,0,18.3
2015-03-01,47.9,0.236,21.7
2015-03-02,42.2,0.008,26.1
